account_index,credit_risk_score,customer_age,income,velocity_6h
808833,127.0,10.0,0.4,4859.2197
808834,51.0,30.0,0.1,5864.3306
808847,55.0,50.0,0.4,7420.562
808860,73.0,30.0,0.6,5775.271
808873,93.0,30.0,0.8,6031.933
808878,122.0,10.0,0.6,4040.206
808885,123.0,30.0,0.9,2369.5532
808910,139.0,30.0,0.7,1501.7324
808941,152.0,40.0,0.9,1969.209
808958,171.0,40.0,0.9,3013.4622
808963,127.0,40.0,0.9,4913.7583
808985,117.0,20.0,0.9,6344.682
809032,119.0,30.0,0.8,2779.3293
809053,54.0,30.0,0.2,4179.6187
809126,100.0,20.0,0.5,3376.3145
809167,177.0,20.0,0.6,5486.195
809171,251.0,40.0,0.4,4295.1123
809175,136.0,40.0,0.7,5002.3745
809199,155.0,50.0,0.8,2584.8354
809210,221.0,30.0,0.6,780.9905
809217,64.0,30.0,0.5,3405.6294
809227,128.0,50.0,0.8,2287.9424
809262,191.0,20.0,0.1,730.47906
809268,61.0,30.0,0.3,4570.8174
809274,104.0,20.0,0.5,3689.3767
809300,190.0,30.0,0.6,1130.8417
809323,135.0,30.0,0.4,3611.9495
809332,182.0,40.0,0.2,4114.397
809335,97.0,10.0,0.3,3684.777
809355,222.0,30.0,0.9,3809.0022
809395,84.0,60.0,0.6,7427.287
809413,111.0,30.0,0.9,1072.9016
809442,151.0,50.0,0.9,2254.6262
809450,311.0,50.0,0.4,2441.0244
809596,179.0,40.0,0.8,3179.3276
809623,102.0,30.0,0.4,4529.545
809659,154.0,40.0,0.6,1991.446
809674,197.0,50.0,0.9,2379.966
809690,91.0,20.0,0.8,3650.2297
809697,138.0,20.0,0.8,9194.489
809717,107.0,30.0,0.9,1993.478
809722,106.0,40.0,0.7,8349.464
809782,162.0,30.0,0.9,1467.0553
809805,230.0,60.0,0.1,7191.321
809809,220.0,30.0,0.9,1723.575
809820,94.0,30.0,0.8,3204.444
809843,250.0,40.0,0.9,4968.934
809900,121.0,40.0,0.7,4797.7188
809921,123.0,40.0,0.9,3995.1643
809950,121.0,20.0,0.9,2763.8965
809962,83.0,30.0,0.9,9399.74
809972,56.0,20.0,0.6,11128.119
809980,20.0,30.0,0.7,3599.375
809989,124.0,40.0,0.9,2020.1274
810032,35.0,30.0,0.1,4761.592
810043,248.0,40.0,0.7,897.07214
810055,239.0,40.0,0.9,1969.2887
810058,100.0,40.0,0.9,3630.0579
810114,103.0,20.0,0.7,5888.1606
810117,115.0,40.0,0.9,2465.2285
810120,150.0,20.0,0.6,5493.118
810145,111.0,20.0,0.4,4631.7754
810166,109.0,30.0,0.9,5145.2036
810173,98.0,30.0,0.7,5166.6104
810188,89.0,40.0,0.7,6550.834
810218,74.0,20.0,0.1,4594.455
810251,154.0,30.0,0.8,6657.837
810284,117.0,60.0,0.9,3430.7087
810293,41.0,50.0,0.3,4083.9065
810334,112.0,70.0,0.7,5356.3384
810343,70.0,20.0,0.9,3315.0498
810402,108.0,10.0,0.7,4421.9907
810411,195.0,30.0,0.8,4715.491
810413,106.0,20.0,0.4,4728.338
810505,256.0,30.0,0.9,3664.9048
810514,177.0,50.0,0.9,1010.4912
810559,223.0,40.0,0.9,2832.9468
810569,158.0,20.0,0.6,6812.392
810574,187.0,50.0,0.1,8042.4663
810585,138.0,50.0,0.7,8103.1377
810591,157.0,30.0,0.6,3705.1414
810597,111.0,40.0,0.8,4608.1562
810608,238.0,30.0,0.9,3882.6233
810610,152.0,20.0,0.6,4912.7446
810616,29.0,50.0,0.3,5436.4116
810634,184.0,50.0,0.4,1082.4358
810642,119.0,30.0,0.8,6077.314
810726,44.0,50.0,0.8,7091.0635
810744,80.0,30.0,0.8,5625.159
810749,171.0,20.0,0.9,5957.535
810760,182.0,30.0,0.8,4783.999
810787,83.0,40.0,0.9,3844.8342
810807,114.0,20.0,0.9,5906.381
810816,116.0,30.0,0.9,4157.196
810821,130.0,20.0,0.3,3936.639
810834,126.0,40.0,0.7,3389.875
810855,86.0,20.0,0.8,4751.178
810873,119.0,30.0,0.1,1613.2349
810895,203.0,20.0,0.8,5943.822
810909,84.0,50.0,0.6,7726.9272
810914,225.0,30.0,0.3,4719.236
810920,196.0,30.0,0.8,3300.9375
810951,115.0,50.0,0.9,3495.367
810966,60.0,40.0,0.1,11876.794
810969,60.0,40.0,0.7,14593.469
810970,91.0,40.0,0.2,3884.7031
810985,251.0,30.0,0.7,4684.325
810988,152.0,60.0,0.4,1771.1182
811017,199.0,40.0,0.7,4918.3965
811073,180.0,30.0,0.5,4917.0493
811085,258.0,20.0,0.9,2248.091
811115,115.0,20.0,0.5,2618.2246
811132,151.0,40.0,0.9,4101.4214
811133,98.0,40.0,0.1,1628.0974
811179,167.0,30.0,0.9,1214.5713
811189,133.0,20.0,0.9,13439.432
811201,129.0,40.0,0.6,611.0695
811223,159.0,30.0,0.9,3238.8997
811236,105.0,40.0,0.9,5665.329
811250,55.0,20.0,0.2,3530.4734
811271,284.0,40.0,0.7,4180.5815
811291,248.0,40.0,0.7,2112.1216
811303,93.0,20.0,0.1,2739.9011
811329,90.0,40.0,0.9,990.253
811334,93.0,30.0,0.1,4230.8447
811375,83.0,50.0,0.7,1211.3849
811408,156.0,30.0,0.7,4540.142
811419,169.0,20.0,0.2,5587.7197
811424,135.0,40.0,0.6,5007.1636
811488,333.0,40.0,0.1,2042.0889
811494,197.0,30.0,0.1,480.17902
811496,113.0,40.0,0.2,2750.8677
811532,328.0,70.0,0.2,1177.6715
811550,136.0,30.0,0.3,595.904
811579,115.0,60.0,0.9,4178.8657
811582,185.0,40.0,0.8,1550.8645
811615,189.0,50.0,0.6,2659.5725
811642,142.0,40.0,0.2,5929.1807
811689,245.0,50.0,0.7,4656.176
811777,187.0,50.0,0.6,4250.317
811789,180.0,40.0,0.9,5630.2314
811798,173.0,40.0,0.9,2299.8953
811805,115.0,30.0,0.8,4561.562
811824,159.0,40.0,0.8,2411.9768
811843,115.0,30.0,0.9,4472.83
811890,124.0,20.0,0.6,8258.441
811891,142.0,10.0,0.2,1569.6646
811909,211.0,50.0,0.9,1195.6932
812012,204.0,40.0,0.9,5641.9355
812013,129.0,40.0,0.3,4097.6177
812018,97.0,40.0,0.7,3118.4622
812038,83.0,30.0,0.6,1567.1727
812043,138.0,70.0,0.6,2520.1785
812059,105.0,40.0,0.5,5101.4673
812102,158.0,50.0,0.9,4650.1743
812109,129.0,20.0,0.4,2759.37
812111,79.0,30.0,0.1,9003.583
812136,154.0,30.0,0.9,1137.3092
812137,155.0,30.0,0.8,5104.147
812159,136.0,40.0,0.8,3203.3372
812176,85.0,20.0,0.9,4681.595
812184,191.0,30.0,0.8,464.4393
812211,188.0,30.0,0.9,3497.3816
812231,185.0,40.0,0.8,1975.3154
812234,216.0,40.0,0.9,4138.946
812242,174.0,60.0,0.9,7772.449
812246,194.0,20.0,0.8,3848.0789
812295,104.0,70.0,0.3,4779.84
812297,107.0,40.0,0.5,6205.06
812299,98.0,40.0,0.1,5593.6743
812344,198.0,30.0,0.8,4373.0815
812383,183.0,20.0,0.1,1877.3616
812386,162.0,30.0,0.8,4580.2295
812394,216.0,20.0,0.7,904.58813
812425,129.0,40.0,0.2,1010.68475
812457,255.0,40.0,0.9,1906.8986
812483,88.0,30.0,0.4,4746.723
812501,260.0,40.0,0.9,684.5659
812568,258.0,50.0,0.9,2308.2463
812576,227.0,30.0,0.9,3507.722
812596,192.0,40.0,0.7,8068.7476
812631,81.0,20.0,0.7,2685.8762
812648,182.0,30.0,0.8,1235.9093
812701,148.0,20.0,0.7,433.8296
812745,152.0,40.0,0.7,13308.802
812763,134.0,50.0,0.5,2399.9143
812807,214.0,50.0,0.7,1201.6101
812845,72.0,40.0,0.1,4439.712
812847,109.0,20.0,0.6,10244.736
812861,133.0,40.0,0.3,1766.6516
812873,117.0,20.0,0.1,8423.186
812906,101.0,20.0,0.2,5938.6167
812912,204.0,30.0,0.6,4690.8267
812919,227.0,40.0,0.9,839.17615
812927,264.0,50.0,0.9,2004.1869
812942,109.0,30.0,0.6,755.60187
812945,113.0,40.0,0.5,4696.074
812966,116.0,30.0,0.7,1748.5212
812985,311.0,20.0,0.1,4766.3013
813043,76.0,30.0,0.9,5329.709
813093,200.0,40.0,0.9,4928.139
813125,149.0,20.0,0.1,8473.529
813183,280.0,50.0,0.9,4510.7495
813202,159.0,50.0,0.9,758.98724
813223,99.0,10.0,0.1,6278.5425
813235,113.0,20.0,0.9,2512.1235
813247,125.0,20.0,0.8,3075.7979
813290,54.0,30.0,0.6,1223.4822
813303,236.0,50.0,0.8,5591.4062
813318,182.0,60.0,0.8,4344.1987
813353,80.0,30.0,0.6,3889.456
813417,165.0,30.0,0.5,5755.672
813420,122.0,40.0,0.9,6244.7866
813481,88.0,20.0,0.1,5114.4727
813493,141.0,40.0,0.8,4754.1626
813556,236.0,40.0,0.3,3573.062
813562,114.0,20.0,0.5,2416.853
813623,119.0,40.0,0.8,838.2388
813627,150.0,40.0,0.9,8070.199
813653,229.0,40.0,0.7,4976.0703
813664,134.0,30.0,0.4,2617.7305
813672,173.0,40.0,0.6,5432.2446
813682,143.0,50.0,0.2,7103.44
813719,157.0,30.0,0.6,3775.1064
813731,206.0,40.0,0.9,4685.155
813740,179.0,50.0,0.9,2386.8306
813744,45.0,30.0,0.3,1249.1459
813754,234.0,40.0,0.9,857.7666
813790,82.0,40.0,0.8,6675.755
813802,166.0,50.0,0.5,4608.9805
813827,179.0,50.0,0.9,921.1821
813835,188.0,50.0,0.3,4490.318
813839,123.0,50.0,0.9,4978.566
813847,198.0,40.0,0.4,1986.8136
813911,128.0,60.0,0.6,6865.374
813945,140.0,30.0,0.7,4542.974
813948,190.0,30.0,0.7,4666.226
813993,102.0,40.0,0.9,3892.5137
813996,248.0,50.0,0.8,9509.656
814016,188.0,40.0,0.9,3172.2588
814020,149.0,40.0,0.9,3635.4126
814040,97.0,60.0,0.9,4214.153
814070,196.0,40.0,0.4,3729.8567
814089,133.0,40.0,0.8,3051.71
814097,185.0,60.0,0.9,1943.94
814210,91.0,40.0,0.9,3685.7017
814231,120.0,60.0,0.9,7417.3926
814266,67.0,50.0,0.6,1278.4796
814273,108.0,30.0,0.4,4608.2656
814299,107.0,40.0,0.9,961.9694
814345,33.0,40.0,0.9,1365.5472
814357,182.0,20.0,0.9,4049.2993
814404,93.0,70.0,0.4,4263.065
814442,236.0,50.0,0.9,4135.4375
814471,191.0,30.0,0.6,4863.5254
814481,178.0,30.0,0.4,2321.642
814509,208.0,50.0,0.9,3907.8096
814568,63.0,30.0,0.7,2769.9397
814588,122.0,40.0,0.9,2998.2776
814594,207.0,50.0,0.4,658.3207
814628,167.0,50.0,0.9,3135.7761
814633,54.0,20.0,0.8,4774.4277
814636,84.0,30.0,0.2,2678.7637
814702,104.0,50.0,0.1,798.65015
814707,149.0,20.0,0.9,4341.608
814730,255.0,30.0,0.6,919.0081
814783,131.0,30.0,0.8,3019.8872
814797,97.0,50.0,0.1,2788.153
814800,100.0,40.0,0.9,2489.682
814866,52.0,40.0,0.9,6253.307
814869,260.0,30.0,0.8,2472.9756
814882,79.0,50.0,0.8,3951.5063
814883,108.0,20.0,0.4,4094.069
814938,196.0,20.0,0.6,6075.001
814939,248.0,40.0,0.2,2730.3337
814944,116.0,40.0,0.3,968.55896
814982,89.0,40.0,0.9,3135.9287
815009,216.0,70.0,0.3,5030.8535
815025,114.0,40.0,0.9,6293.2646
815048,114.0,50.0,0.2,3321.7808
815050,232.0,40.0,0.8,2627.2434
815059,245.0,40.0,0.8,4564.4785
815062,-103.0,40.0,0.7,1019.78064
815079,53.0,20.0,0.1,3563.3096
815094,111.0,50.0,0.5,8080.2964
815098,241.0,50.0,0.5,1573.1138
815109,147.0,20.0,0.6,5661.9106
815199,105.0,40.0,0.8,2541.0615
815201,284.0,40.0,0.9,2453.6294
815207,159.0,20.0,0.8,5248.72
815220,111.0,30.0,0.2,1480.818
815233,190.0,50.0,0.9,1438.6294
815273,92.0,20.0,0.9,2863.1394
815372,143.0,40.0,0.7,5118.1323
815426,166.0,40.0,0.9,5370.519
815456,118.0,50.0,0.9,8189.6206
815457,98.0,20.0,0.3,12266.197
815464,116.0,20.0,0.1,3155.716
815502,183.0,50.0,0.5,5449.4985
815503,133.0,30.0,0.9,3898.15
815523,97.0,30.0,0.9,4554.2554
815531,166.0,30.0,0.4,5456.756
815535,158.0,40.0,0.8,4976.3447
815563,123.0,20.0,0.8,3735.048
815567,146.0,40.0,0.9,2277.5718
815595,154.0,50.0,0.8,2560.3452
815612,47.0,20.0,0.3,11271.373
815671,153.0,30.0,0.6,4114.894
815686,89.0,40.0,0.8,614.295
815726,77.0,30.0,0.1,3368.1924
815745,105.0,20.0,0.9,631.1322
815746,147.0,40.0,0.3,5600.8438
815764,123.0,30.0,0.5,6673.0464
815776,81.0,30.0,0.2,11890.214
815784,171.0,20.0,0.8,6870.97
815798,113.0,40.0,0.9,1754.655
815799,206.0,20.0,0.1,1534.5295
815800,101.0,30.0,0.7,4318.517
815803,138.0,30.0,0.2,1702.2506
815813,206.0,30.0,0.9,4219.9507
815838,167.0,50.0,0.7,3920.5322
815854,255.0,40.0,0.9,3751.998
815858,71.0,50.0,0.8,4383.6196
815860,107.0,30.0,0.5,7145.795
815963,103.0,50.0,0.4,5534.9263
815976,116.0,20.0,0.1,3223.558
816038,153.0,50.0,0.7,11239.163
816043,70.0,30.0,0.9,1671.326
816064,205.0,20.0,0.5,2121.9116
816070,75.0,30.0,0.8,2354.4583
816071,126.0,40.0,0.4,6644.2925
816101,183.0,30.0,0.2,2292.652
816102,309.0,40.0,0.5,1040.838
816127,81.0,20.0,0.6,4037.6875
816200,48.0,40.0,0.7,2787.8042
816241,183.0,40.0,0.9,1786.8208
816244,197.0,40.0,0.4,11952.052
816302,121.0,10.0,0.5,1272.384
816306,127.0,40.0,0.9,5666.385
816313,142.0,20.0,0.1,7755.4663
816338,223.0,40.0,0.9,4017.0137
816345,123.0,40.0,0.5,1312.0103
816364,91.0,50.0,0.8,3920.9202
816397,134.0,30.0,0.8,1078.0262
816457,151.0,30.0,0.8,5861.945
816467,88.0,30.0,0.8,6318.667
816475,146.0,40.0,0.9,2904.5815
816508,111.0,20.0,0.7,5872.19
816517,192.0,30.0,0.4,7082.5215
816532,192.0,10.0,0.1,8163.9263
816560,103.0,30.0,0.1,5537.3975
816694,84.0,50.0,0.3,2105.668
816712,119.0,20.0,0.2,4922.537
816715,157.0,20.0,0.3,2627.8687
816718,-24.0,50.0,0.6,659.4736
816720,183.0,20.0,0.9,2728.0576
816737,121.0,20.0,0.7,4230.313
816758,88.0,30.0,0.1,1698.971
816779,220.0,30.0,0.6,693.6577
816811,146.0,50.0,0.4,4686.3496
816883,95.0,30.0,0.8,6865.046
816887,208.0,50.0,0.9,3340.8525
816904,140.0,50.0,0.7,1791.7838
816933,351.0,50.0,0.9,4689.2046
816949,177.0,40.0,0.8,5186.3604
816954,229.0,20.0,0.7,4422.064
816960,43.0,30.0,0.4,5218.032
816992,172.0,30.0,0.9,2690.4011
817021,107.0,50.0,0.9,6680.7603
817038,174.0,20.0,0.3,3945.3423
817048,100.0,30.0,0.9,3153.8154
817116,248.0,50.0,0.9,2303.597
817123,169.0,20.0,0.9,3243.2769
817164,63.0,40.0,0.5,8374.688
817238,220.0,30.0,0.9,3588.1501
817262,262.0,30.0,0.9,1829.7607
817267,30.0,20.0,0.7,7545.007
817271,139.0,20.0,0.6,2917.5574
817285,225.0,30.0,0.9,1924.5048
817294,218.0,60.0,0.9,4196.3013
817313,178.0,30.0,0.9,814.744
817337,117.0,50.0,0.9,9497.287
817338,283.0,30.0,0.9,1043.2709
817342,161.0,30.0,0.8,4471.026
817350,83.0,30.0,0.6,4108.8975
817362,139.0,50.0,0.9,5140.712
817366,49.0,20.0,0.5,1019.4305
817376,74.0,30.0,0.9,2966.717
817393,160.0,30.0,0.9,7820.6553
817483,112.0,20.0,0.1,679.2849
817501,249.0,50.0,0.9,4822.243
817502,44.0,20.0,0.9,7535.3066
817534,150.0,30.0,0.4,4753.2524
817560,129.0,30.0,0.6,5767.8213
817578,181.0,40.0,0.8,2624.3914
817615,112.0,30.0,0.9,3853.0784
817634,77.0,30.0,0.3,5243.2085
817637,201.0,40.0,0.4,3960.9
817652,192.0,40.0,0.7,4311.512
817658,118.0,50.0,0.9,5414.028
817672,84.0,50.0,0.2,6997.0273
817677,149.0,30.0,0.1,9700.845
817680,180.0,50.0,0.7,2665.9302
817712,172.0,40.0,0.8,2156.8494
817788,97.0,40.0,0.8,3181.8335
817798,170.0,50.0,0.8,1932.92
817821,84.0,40.0,0.1,2833.9612
817864,78.0,40.0,0.6,3892.3828
817888,154.0,40.0,0.5,3542.6062
817945,155.0,20.0,0.7,1342.4813
817977,152.0,40.0,0.7,1233.1925
817995,203.0,30.0,0.9,6071.4683
818009,252.0,60.0,0.9,3559.0317
818030,116.0,20.0,0.5,5009.2095
818033,191.0,50.0,0.3,656.6431
818053,190.0,30.0,0.5,1683.0917
818079,257.0,40.0,0.4,4717.3657
818120,87.0,20.0,0.1,5374.2246
818129,253.0,40.0,0.1,533.8347
818134,83.0,30.0,0.2,5603.899
818135,234.0,50.0,0.8,4509.256
818182,69.0,20.0,0.7,3021.8494
818184,50.0,20.0,0.6,10919.491
818200,85.0,20.0,0.8,1672.0834
818208,98.0,20.0,0.9,4405.286
818212,111.0,30.0,0.9,2443.5164
818220,-25.0,30.0,0.4,2621.924
818224,254.0,20.0,0.9,3011.9448
818229,164.0,30.0,0.8,2832.3086
818262,203.0,40.0,0.9,1857.0867
818275,125.0,40.0,0.9,1503.3885
818281,102.0,20.0,0.8,3458.2217
818282,44.0,50.0,0.9,5881.123
818303,104.0,30.0,0.6,5333.8267
818313,131.0,70.0,0.8,2687.979
818314,82.0,50.0,0.1,4368.7446
818322,96.0,30.0,0.6,1397.2021
818344,211.0,20.0,0.4,4960.8174
818355,255.0,50.0,0.8,3595.7673
818389,251.0,20.0,0.9,1593.9346
818444,122.0,30.0,0.2,4898.588
818448,179.0,40.0,0.9,4843.5947
818454,126.0,30.0,0.9,3335.1355
818474,126.0,50.0,0.9,5736.3228
818475,155.0,50.0,0.7,694.0526
818490,46.0,20.0,0.1,8144.0845
818526,162.0,30.0,0.7,8193.183
818579,88.0,30.0,0.2,3757.235
818617,-51.0,20.0,0.1,9408.518
818635,173.0,60.0,0.4,2434.2295
818636,122.0,60.0,0.1,4360.3223
818647,154.0,30.0,0.6,4584.6064
818662,223.0,50.0,0.9,4985.7134
818672,207.0,50.0,0.2,4857.1597
818702,144.0,50.0,0.4,3267.0178
818719,224.0,30.0,0.9,4304.614
818732,251.0,30.0,0.9,1024.8257
818734,4.0,40.0,0.4,885.42944
818821,202.0,40.0,0.8,3214.0908
818852,161.0,20.0,0.2,4848.1787
818855,130.0,20.0,0.1,5613.6304
818903,-1.0,20.0,0.8,3127.4836
818906,213.0,50.0,0.1,3827.4363
818941,207.0,40.0,0.8,6820.871
818946,132.0,80.0,0.1,7723.123
818996,188.0,30.0,0.5,1220.729
819022,174.0,40.0,0.9,6222.2812
819038,156.0,30.0,0.9,3304.3413
819048,162.0,20.0,0.2,833.773
819085,99.0,30.0,0.8,4190.347
819089,191.0,40.0,0.7,5509.9507
819090,104.0,30.0,0.9,3526.8955
819099,87.0,20.0,0.6,4433.955
819100,158.0,20.0,0.2,3574.1228
819122,173.0,30.0,0.8,3479.04
819129,134.0,20.0,0.1,5209.1553
819134,215.0,30.0,0.9,3106.2026
819175,174.0,20.0,0.6,5837.623
819260,140.0,20.0,0.5,5034.472
819269,183.0,20.0,0.9,4094.972
819285,305.0,40.0,0.9,4913.657
819293,131.0,20.0,0.8,3575.1074
819367,208.0,40.0,0.1,5434.879
819371,107.0,60.0,0.9,4282.298
819374,195.0,20.0,0.8,1786.4113
819381,190.0,50.0,0.9,2400.7712
819417,13.0,20.0,0.5,6198.6357
819443,139.0,40.0,0.1,733.73956
819470,171.0,10.0,0.2,3191.001
819476,124.0,20.0,0.1,5307.8984
819493,226.0,20.0,0.6,5233.616
819500,130.0,20.0,0.7,4449.4575
819517,165.0,30.0,0.9,890.4927
819524,179.0,40.0,0.8,2904.345
819538,86.0,30.0,0.1,3269.7104
819560,98.0,50.0,0.6,3488.2295
819570,89.0,20.0,0.2,3010.7827
819582,147.0,60.0,0.8,5505.8213
819584,195.0,20.0,0.5,1347.7238
819598,124.0,20.0,0.1,4876.2666
819656,221.0,20.0,0.9,4136.9478
819660,175.0,20.0,0.9,2682.291
819670,156.0,20.0,0.8,945.17926
819672,71.0,20.0,0.8,5491.3525
819678,241.0,20.0,0.9,3313.5562
819694,100.0,40.0,0.5,1871.0703
819697,133.0,10.0,0.2,2388.2314
819709,158.0,30.0,0.8,4904.201
819727,119.0,30.0,0.9,1526.8186
819745,173.0,30.0,0.9,519.9524
819762,275.0,30.0,0.7,1043.0127
819767,189.0,30.0,0.9,1214.0502
819773,113.0,30.0,0.8,1794.9532
819781,182.0,40.0,0.6,5703.317
819784,125.0,20.0,0.9,3421.923
819806,186.0,20.0,0.6,1787.7181
819835,124.0,40.0,0.9,8313.085
819908,94.0,40.0,0.1,6158.5215
819915,103.0,20.0,0.7,3980.0574
819916,119.0,20.0,0.2,5550.956
820002,239.0,40.0,0.7,4101.689
820036,187.0,30.0,0.4,4578.239
820037,199.0,50.0,0.9,5740.128
820076,72.0,40.0,0.7,2447.2178
820089,289.0,30.0,0.4,811.2792
820105,75.0,30.0,0.4,2898.2654
820110,62.0,30.0,0.4,5626.77
820138,141.0,50.0,0.6,1085.9392
820211,268.0,20.0,0.7,2116.336
820234,190.0,30.0,0.7,5067.0273
820242,190.0,30.0,0.9,851.74414
820274,129.0,40.0,0.8,4759.9893
820281,126.0,30.0,0.9,721.7702
820294,154.0,20.0,0.6,3257.5637
820316,168.0,40.0,0.8,594.4247
820326,88.0,40.0,0.6,5000.824
820356,220.0,50.0,0.2,2659.15
820420,97.0,40.0,0.4,1270.9729
820423,180.0,30.0,0.9,3949.319
820455,121.0,30.0,0.2,3953.817
820478,123.0,20.0,0.9,3850.5715
820485,187.0,30.0,0.9,1615.6847
820493,109.0,40.0,0.9,3531.9756
820507,115.0,30.0,0.9,3055.891
820528,108.0,20.0,0.1,2762.2795
820535,98.0,20.0,0.1,1845.7825
820543,122.0,20.0,0.6,968.5238
820576,127.0,30.0,0.9,4322.025
820595,276.0,40.0,0.7,5255.263
820632,98.0,40.0,0.9,5017.2246
820676,83.0,40.0,0.2,2496.447
820685,99.0,30.0,0.3,1162.221
820695,159.0,20.0,0.2,2995.295
820706,192.0,30.0,0.1,4060.9873
820738,86.0,40.0,0.4,7064.0337
820740,113.0,40.0,0.4,2347.5908
820745,145.0,50.0,0.9,2310.0867
820752,153.0,30.0,0.8,4582.805
820763,79.0,20.0,0.3,5204.1396
820847,127.0,30.0,0.5,3616.4373
820880,133.0,30.0,0.9,3347.3923
820919,192.0,40.0,0.9,3309.5388
820951,111.0,40.0,0.9,4074.3564
820996,212.0,20.0,0.9,8480.078
821033,98.0,30.0,0.9,4151.8604
821041,61.0,30.0,0.2,4270.1235
821061,103.0,20.0,0.5,887.2283
821076,122.0,20.0,0.7,3758.279
821135,131.0,40.0,0.7,8618.374
821169,227.0,50.0,0.9,6492.06
821177,218.0,30.0,0.7,498.5324
821178,60.0,40.0,0.9,3561.9717
821192,-10.0,40.0,0.7,4504.912
821218,199.0,40.0,0.9,6022.1553
821242,169.0,20.0,0.5,5420.1895
821293,88.0,20.0,0.2,4379.4893
821299,157.0,30.0,0.9,1099.5339
821305,92.0,20.0,0.7,9603.407
821355,77.0,20.0,0.8,4425.84
821395,149.0,40.0,0.5,3032.1875
821413,93.0,40.0,0.1,2933.4226
821439,119.0,20.0,0.7,399.40967
821442,121.0,40.0,0.9,5334.1235
821452,296.0,50.0,0.9,9962.993
821469,142.0,40.0,0.6,4236.886
821511,112.0,30.0,0.9,13167.408
821513,130.0,30.0,0.9,2941.2341
821529,55.0,30.0,0.9,4230.135
821570,165.0,20.0,0.1,2081.0273
821612,137.0,20.0,0.8,6022.7827
821633,134.0,40.0,0.7,11404.005
821634,116.0,20.0,0.2,2629.0417
821642,121.0,10.0,0.9,2869.3828
821648,148.0,40.0,0.5,3130.1868
821678,184.0,60.0,0.9,7000.5825
821691,156.0,50.0,0.9,7372.5146
821729,134.0,20.0,0.9,3619.611
821742,40.0,60.0,0.6,6238.7026
821761,176.0,30.0,0.8,5017.0
821773,172.0,40.0,0.9,8442.122
821781,100.0,70.0,0.7,5352.901
821805,322.0,50.0,0.7,6963.2246
821816,158.0,40.0,0.7,728.3296
821858,198.0,50.0,0.6,2481.3635
821868,198.0,20.0,0.4,4966.8467
821884,148.0,20.0,0.2,5891.69
821952,76.0,30.0,0.4,5233.0767
821953,57.0,30.0,0.2,6352.166
821959,135.0,50.0,0.8,3745.2275
822011,259.0,40.0,0.1,1302.2273
822055,158.0,30.0,0.7,801.0546
822096,117.0,80.0,0.8,2481.1191
822114,125.0,30.0,0.6,4294.7134
822120,188.0,30.0,0.2,1529.1971
822125,88.0,30.0,0.6,4699.588
822236,288.0,60.0,0.8,1404.8085
822325,114.0,50.0,0.9,5217.1284
822328,242.0,40.0,0.9,1955.7952
822335,97.0,10.0,0.9,2766.1921
822351,108.0,20.0,0.4,4481.111
822423,68.0,20.0,0.3,4846.857
822433,207.0,40.0,0.9,3408.778
822436,51.0,40.0,0.8,4621.2314
822446,106.0,40.0,0.7,10613.578
822459,122.0,30.0,0.4,1255.0151
822460,80.0,40.0,0.9,3246.834
822509,126.0,20.0,0.3,2671.5286
822519,216.0,50.0,0.9,5174.1636
822525,239.0,20.0,0.1,4492.19
822531,160.0,50.0,0.5,4747.143
822578,110.0,30.0,0.1,5464.5264
822626,70.0,40.0,0.9,4515.403
822638,224.0,50.0,0.7,4869.755
822677,198.0,30.0,0.9,4165.4277
822678,123.0,30.0,0.9,3322.3132
822689,196.0,40.0,0.8,2928.8198
822706,176.0,30.0,0.9,4975.4863
822722,116.0,20.0,0.9,1006.4237
822737,155.0,30.0,0.9,2646.7595
822768,86.0,30.0,0.2,2719.6643
822839,79.0,30.0,0.9,5895.5044
822846,239.0,40.0,0.8,2872.4463
822847,61.0,40.0,0.4,1803.8428
822863,28.0,60.0,0.2,5700.319
822869,271.0,30.0,0.9,1568.1884
822895,116.0,40.0,0.9,5732.9365
822900,247.0,40.0,0.9,7095.2935
822926,122.0,20.0,0.1,2063.4407
822934,80.0,20.0,0.7,5148.3574
822971,176.0,40.0,0.3,2192.4048
822974,197.0,30.0,0.9,5860.734
822995,179.0,60.0,0.9,7278.7505
823031,61.0,30.0,0.7,1030.5022
823035,161.0,40.0,0.8,1192.5463
823039,188.0,40.0,0.9,2971.2974
823053,141.0,20.0,0.8,1572.5376
823066,39.0,50.0,0.6,6934.3174
823093,122.0,20.0,0.5,1161.6066
823129,132.0,40.0,0.2,5071.7637
823148,129.0,30.0,0.6,2271.435
823178,109.0,20.0,0.5,3328.8645
823216,179.0,30.0,0.2,1293.5963
823267,77.0,30.0,0.6,1343.9945
823283,139.0,20.0,0.5,3441.8503
823299,176.0,30.0,0.9,1609.6992
823300,135.0,50.0,0.9,5753.671
823302,203.0,40.0,0.8,828.4918
823304,119.0,40.0,0.6,3418.771
823320,72.0,30.0,0.7,4418.186
823329,210.0,60.0,0.8,7863.289
823335,200.0,40.0,0.8,3487.3464
823381,88.0,20.0,0.8,4376.7075
823394,140.0,40.0,0.8,2813.0195
823412,103.0,30.0,0.8,4217.595
823430,101.0,20.0,0.1,1879.947
823436,61.0,30.0,0.8,4561.018
823485,260.0,30.0,0.9,6671.747
823497,95.0,40.0,0.5,4152.1167
